SbjNum,ESTADO,SECC,Edad,Sexo,DOMICILIO,CREDENCIAL,P2,P3A,P3B,P3C,P4,P5,P6,PESOF,percepcion,ideologia,aux,KEY
199450431,15,5350,4,2,1,1,2,3,1,3,2,2,3,68281.10,Desaprueba,PAN,15_5350,15_107
199452481,15,5350,1,1,1,1,95,2,3,-1,97,95,1,26066.53,Aprueba,NS,15_5350,15_107
199452951,15,5350,4,1,1,1,7,1,3,3,1,7,1,46416.23,Aprueba,MORENA,15_5350,15_107
199454218,15,5350,3,2,1,1,95,99,99,-1,97,95,2,29564.65,NS,NS,15_5350,15_107
199456859,15,5350,5,2,1,1,1,-1,-1,-1,3,1,99,96161.21,NS,PAN,15_5350,15_107
199457152,15,5350,3,1,1,1,2,1,1,1,2,2,1,51965.43,Aprueba,PAN,15_5350,15_107
199354110,15,5624,5,2,1,1,99,1,2,99,1,99,1,38723.50,Aprueba,NS,15_5624,15_110
199354133,15,5624,4,2,1,1,6,2,2,-1,1,6,3,51222.41,Desaprueba,MC,15_5624,15_110
199354907,15,5624,1,2,1,1,6,1,1,-1,1,6,1,33109.44,Aprueba,MC,15_5624,15_110
199355538,15,5624,3,2,1,1,4,1,-1,-1,1,7,1,27527.47,Aprueba,MORENA,15_5624,15_110
199357663,15,5624,3,1,1,1,7,1,2,2,1,7,1,20750.78,Aprueba,MORENA,15_5624,15_110
199359772,15,5624,1,1,1,1,7,2,1,2,1,7,1,16924.84,Aprueba,MORENA,15_5624,15_110
199357905,15,5624,2,2,1,1,7,1,3,99,1,7,1,24233.55,Aprueba,MORENA,15_5624,15_110
199357802,15,5624,4,1,1,1,95,1,-1,-1,99,5,1,15416.28,Aprueba,NS,15_5624,15_110
199359424,15,5624,2,1,1,1,95,-1,-1,-1,97,95,1,37571.37,Aprueba,NS,15_5624,15_110
199359035,15,5624,2,2,1,1,7,1,1,-1,1,7,1,20490.03,Aprueba,MORENA,15_5624,15_110
199363565,15,5624,5,1,1,1,99,1,1,-1,1,99,1,30723.35,Aprueba,NS,15_5624,15_110
199366067,15,5996,3,2,1,1,7,2,3,-1,1,7,1,31415.28,Aprueba,MORENA,15_5996,15_34
199369240,15,5996,1,2,1,1,7,1,2,-1,1,7,1,20136.03,Aprueba,MORENA,15_5996,15_34
199366383,15,5996,1,1,1,1,7,1,-1,-1,1,7,3,18617.32,Desaprueba,MORENA,15_5996,15_34
199366491,15,5996,4,2,1,1,99,2,-1,-1,1,99,1,34013.29,Aprueba,NS,15_5996,15_34
199367216,15,5996,5,2,1,1,95,1,3,2,1,7,1,42347.53,Aprueba,NS,15_5996,15_34
199369500,15,5996,2,2,1,1,95,1,1,1,1,95,1,37322.93,Aprueba,NS,15_5996,15_34
199369241,15,5996,3,1,1,1,7,1,3,-1,1,7,1,23708.06,Aprueba,MORENA,15_5996,15_34
199369081,15,5996,4,1,1,1,95,1,1,1,99,95,1,18331.59,Aprueba,NS,15_5996,15_34
199370875,15,5996,5,1,1,1,95,1,-1,-1,1,7,1,33598.66,Aprueba,NS,15_5996,15_34
199371385,15,5996,2,1,1,1,2,1,-1,3,2,2,3,64699.70,Desaprueba,PAN,15_5996,15_34
199375358,15,6291,4,2,1,1,95,-1,-1,-1,1,95,3,43616.22,Desaprueba,NS,15_6291,15_82
199374839,15,6291,3,1,1,1,95,3,3,3,97,95,3,31959.00,Desaprueba,NS,15_6291,15_82
199375079,15,6291,2,1,1,1,7,1,3,2,1,7,1,26821.86,Aprueba,MORENA,15_6291,15_82
199375519,15,6291,1,2,1,1,7,1,1,-1,1,7,1,20136.03,Aprueba,MORENA,15_6291,15_82
199375870,15,6291,2,2,1,1,2,-1,1,1,2,2,3,58428.97,Desaprueba,PAN,15_6291,15_82
199376991,15,6291,3,2,1,1,2,1,1,-1,1,7,1,72582.53,Aprueba,PAN,15_6291,15_82
199377134,15,6291,5,2,1,1,2,1,1,-1,2,2,3,66683.72,Desaprueba,PAN,15_6291,15_82
199377128,15,6291,5,1,1,1,1,3,1,2,2,1,3,76294.62,Desaprueba,PAN,15_6291,15_82
199376886,15,6291,4,1,1,1,7,1,-1,-1,1,7,1,13092.84,Aprueba,MORENA,15_6291,15_82
199377581,15,6291,1,1,1,1,7,1,-1,-1,1,7,1,18617.32,Aprueba,MORENA,15_6291,15_82
199410017,10,392,5,2,1,1,7,2,3,99,1,7,1,71879.92,Aprueba,MORENA,10_392,10_5
199413779,10,392,4,1,1,1,7,-1,3,-1,1,7,1,45841.22,Aprueba,MORENA,10_392,10_5
199414590,10,392,4,2,1,1,95,1,1,99,2,6,1,41522.91,Aprueba,NS,10_392,10_5
199415600,10,392,3,2,1,1,7,-1,-1,-1,99,7,1,68046.95,Aprueba,MORENA,10_392,10_5
199418021,10,392,3,2,1,1,95,99,99,-1,4,95,1,95274.05,Aprueba,NS,10_392,10_5
199418831,10,392,2,1,1,1,7,-1,-1,-1,99,7,1,77864.32,Aprueba,MORENA,10_392,10_5
199419782,10,392,3,1,1,1,2,1,1,-1,2,2,3,91873.46,Desaprueba,PAN,10_392,10_5
199420380,10,392,1,1,1,1,7,1,1,99,1,7,1,36342.25,Aprueba,MORENA,10_392,10_5
199422213,10,392,5,1,1,1,5,1,1,-1,1,4,1,90259.03,Aprueba,MORENA,10_392,10_5
199423473,10,392,1,2,1,1,7,1,-1,-1,1,7,1,50021.73,Aprueba,MORENA,10_392,10_5
199424069,10,392,2,2,1,1,2,1,-1,1,3,2,1,172205.62,Aprueba,PAN,10_392,10_5
199367441,14,381,1,1,1,1,6,-1,-1,1,3,6,1,32678.10,Aprueba,MC,14_381,14_23
199367305,14,381,5,1,1,1,7,1,2,-1,3,7,1,35692.50,Aprueba,MORENA,14_381,14_23
199367202,14,381,2,2,1,1,7,1,3,1,1,7,2,26625.19,NS,MORENA,14_381,14_23
199368749,14,381,4,1,1,1,7,1,3,-1,1,7,1,22789.28,Aprueba,MORENA,14_381,14_23
199369426,14,381,2,2,1,1,99,-1,-1,1,3,1,3,56520.84,Desaprueba,NS,14_381,14_23
199368969,14,381,2,1,1,1,7,2,-1,2,1,7,1,35421.53,Aprueba,MORENA,14_381,14_23
199370431,14,381,5,2,1,1,7,-1,1,-1,2,5,1,33250.13,Aprueba,MORENA,14_381,14_23
199371041,14,381,1,2,1,1,7,1,1,-1,1,7,1,24867.55,Aprueba,MORENA,14_381,14_23
199372740,14,381,3,2,1,1,6,3,99,1,1,7,1,21548.57,Aprueba,MC,14_381,14_23
199373973,14,381,4,1,1,1,7,1,1,1,2,1,1,23692.41,Aprueba,MORENA,14_381,14_23
199376483,14,381,1,1,1,1,7,1,3,-1,1,7,3,18067.01,Desaprueba,MORENA,14_381,14_23
199414525,19,354,5,2,1,1,99,1,3,3,1,7,1,17993.43,Aprueba,NS,19_354,19_18
199415171,19,354,1,2,1,1,7,1,-1,-1,1,7,1,8598.98,Aprueba,MORENA,19_354,19_18
199417373,19,354,1,1,1,1,4,-1,1,-1,2,6,1,16833.16,Aprueba,MORENA,19_354,19_18
199418696,19,354,3,2,1,1,7,1,3,-1,1,7,1,11995.34,Aprueba,MORENA,19_354,19_18
199414710,19,354,2,1,1,1,99,-1,-1,-1,99,99,1,13318.26,Aprueba,NS,19_354,19_18
199415393,19,354,4,2,1,1,4,1,-1,-1,1,4,1,13998.36,Aprueba,MORENA,19_354,19_18
199414214,19,354,5,1,1,1,7,1,3,99,1,7,1,13025.93,Aprueba,MORENA,19_354,19_18
199416308,19,354,2,2,1,1,99,-1,-1,-1,99,99,1,11586.07,Aprueba,NS,19_354,19_18
199416875,19,354,3,1,1,1,2,1,-1,-1,1,2,1,29547.79,Aprueba,PAN,19_354,19_18
199417678,19,354,4,1,1,1,7,1,3,-1,1,7,1,13733.19,Aprueba,MORENA,19_354,19_18
199376440,24,381,2,1,1,1,95,1,1,-1,2,95,1,79322.96,Aprueba,NS,24_381,24_14
199376441,24,381,5,2,1,1,4,1,3,3,1,5,1,107957.91,Aprueba,MORENA,24_381,24_14
199376442,24,381,4,1,1,1,7,1,3,-1,1,7,1,85955.77,Aprueba,MORENA,24_381,24_14
199376443,24,381,5,1,1,1,7,1,-1,-1,1,7,1,81529.05,Aprueba,MORENA,24_381,24_14
199376444,24,381,3,2,1,1,7,1,99,-1,1,7,1,75078.59,Aprueba,MORENA,24_381,24_14
199376445,24,381,3,1,1,1,7,1,1,-1,1,7,1,84374.31,Aprueba,MORENA,24_381,24_14
199376446,24,381,1,2,1,1,7,1,3,99,1,7,1,53820.86,Aprueba,MORENA,24_381,24_14
199376447,24,381,2,2,1,1,7,-1,3,-1,1,7,1,100169.09,Aprueba,MORENA,24_381,24_14
199376448,24,381,4,2,1,1,7,1,-1,-1,1,7,1,61132.61,Aprueba,MORENA,24_381,24_14
199376449,24,381,1,2,1,1,6,1,-1,-1,1,95,1,72395.15,Aprueba,MC,24_381,24_14
199377880,24,381,1,1,1,1,95,1,3,-1,1,7,1,75612.35,Aprueba,NS,24_381,24_14
199351453,24,392,1,2,1,1,7,1,1,-1,1,7,1,20637.76,Aprueba,MORENA,24_392,24_15
199352762,24,392,3,2,1,1,7,1,1,-1,1,7,1,31629.66,Aprueba,MORENA,24_392,24_15
199355544,24,392,5,2,1,1,5,-1,-1,-1,1,5,1,40996.62,Aprueba,MORENA,24_392,24_15
199354317,24,392,2,2,1,1,4,1,-1,-1,1,5,1,26500.23,Aprueba,MORENA,24_392,24_15
199356428,24,392,1,1,1,1,7,1,-1,-1,1,7,1,20829.46,Aprueba,MORENA,24_392,24_15
199358665,24,392,5,1,1,1,95,99,-1,-1,97,95,2,43771.39,NS,NS,24_392,24_15
199360419,24,392,4,1,1,1,7,1,3,3,1,7,1,32959.99,Aprueba,MORENA,24_392,24_15
199362254,24,392,4,2,1,1,7,1,1,2,1,7,1,26465.88,Aprueba,MORENA,24_392,24_15
199364490,24,392,2,1,1,1,95,3,3,99,97,95,3,30416.61,Desaprueba,NS,24_392,24_15
199368060,24,392,4,1,1,1,4,99,99,-1,1,7,1,27049.24,Aprueba,MORENA,24_392,24_15
199370468,24,392,3,1,1,1,7,1,3,99,1,5,1,30104.65,Aprueba,MORENA,24_392,24_15
199304384,26,221,4,1,1,1,4,-1,1,1,1,4,1,100467.66,Aprueba,MORENA,26_221,26_30
199305590,26,221,5,2,1,1,7,1,3,99,1,7,1,126609.11,Aprueba,MORENA,26_221,26_30
199307999,26,221,1,2,1,1,7,1,1,-1,1,7,1,88108.15,Aprueba,MORENA,26_221,26_30
199308833,26,221,3,1,1,1,99,1,1,2,1,99,1,159696.89,Aprueba,NS,26_221,26_30
199310238,26,221,2,1,1,1,99,3,1,-1,97,99,1,192026.80,Aprueba,NS,26_221,26_30
199312879,26,221,1,1,1,1,7,1,99,-1,1,7,1,64013.14,Aprueba,MORENA,26_221,26_30
199315519,26,221,5,1,1,1,7,1,3,1,1,7,1,126461.98,Aprueba,MORENA,26_221,26_30
199317022,26,221,4,2,1,1,1,2,1,-1,2,1,1,122790.84,Aprueba,PAN,26_221,26_30
199318792,26,221,2,2,1,1,7,1,-1,-1,1,7,1,94335.64,Aprueba,MORENA,26_221,26_30
199319339,26,221,3,2,1,1,4,1,-1,-1,1,5,1,159929.90,Aprueba,MORENA,26_221,26_30
199308911,30,354,5,1,1,1,1,3,1,-1,2,1,3,77668.35,Desaprueba,PAN,30_354,30_16
199309518,30,354,1,2,1,1,99,1,1,-1,2,99,1,23082.82,Aprueba,NS,30_354,30_16
199310865,30,354,5,2,1,1,95,99,99,-1,99,95,3,41062.30,Desaprueba,NS,30_354,30_16
199311884,30,354,3,2,1,1,3,2,2,-1,2,3,1,28136.49,Aprueba,PAN,30_354,30_16
199312572,30,354,1,1,1,1,7,99,99,-1,3,6,2,17187.56,NS,MORENA,30_354,30_16
199313492,30,354,2,2,1,1,7,1,1,1,1,7,1,29600.71,Aprueba,MORENA,30_354,30_16
199314562,30,354,3,1,1,1,4,1,-1,-1,1,7,1,20934.39,Aprueba,MORENA,30_354,30_16
199319634,30,354,4,1,1,1,99,1,3,-1,97,99,2,9641.06,NS,NS,30_354,30_16
199320822,30,354,4,2,1,1,7,1,3,-1,1,7,2,20312.23,NS,MORENA,30_354,30_16
199321498,30,354,2,1,1,1,99,2,3,-1,1,99,1,27857.93,Aprueba,NS,30_354,30_16
199375633,31,221,1,1,1,1,7,1,1,1,1,7,1,12814.86,Aprueba,MORENA,31_221,31_41
199375585,31,221,4,2,1,1,1,99,2,-1,2,1,1,50938.71,Aprueba,PAN,31_221,31_41
199375681,31,221,1,2,1,1,7,1,1,-1,1,7,1,16625.45,Aprueba,MORENA,31_221,31_41
199376691,31,221,5,1,1,1,7,-1,-1,-1,97,7,1,24779.71,Aprueba,MORENA,31_221,31_41
199376326,31,221,2,2,1,1,7,1,1,-1,1,7,1,29850.59,Aprueba,MORENA,31_221,31_41
199377076,31,221,2,1,1,1,1,-1,-1,-1,1,7,1,69184.69,Aprueba,PAN,31_221,31_41
199377589,31,221,3,2,1,1,7,1,2,-1,1,7,1,20675.59,Aprueba,MORENA,31_221,31_41
199377692,31,221,5,2,1,1,1,1,3,-1,1,7,1,89918.28,Aprueba,PAN,31_221,31_41
199378498,31,221,4,1,1,1,7,1,3,-1,1,7,1,6944.00,Aprueba,MORENA,31_221,31_41
199378537,31,221,2,1,1,1,7,1,99,-1,1,7,1,22755.69,Aprueba,MORENA,31_221,31_41
199487454,12,2586,3,2,1,1,7,1,2,2,1,7,1,152322.35,Aprueba,MORENA,12_2586,12_67
199487863,12,2586,1,2,1,1,4,1,1,-1,1,4,1,93878.65,Aprueba,MORENA,12_2586,12_67
199487621,12,2586,2,2,1,1,7,1,99,-1,1,7,1,79573.28,Aprueba,MORENA,12_2586,12_67
199489546,12,2586,5,1,1,1,7,-1,2,-1,99,2,1,127114.80,Aprueba,MORENA,12_2586,12_67
199491244,12,2586,2,1,1,1,7,1,3,-1,1,7,1,150936.42,Aprueba,MORENA,12_2586,12_67
199491063,12,2586,5,2,1,1,7,-1,1,-1,99,7,1,147502.17,Aprueba,MORENA,12_2586,12_67
199491087,12,2586,2,1,1,1,7,1,3,-1,1,7,1,150936.42,Aprueba,MORENA,12_2586,12_67
199492525,12,2586,1,1,1,1,7,1,2,-1,1,7,1,79247.15,Aprueba,MORENA,12_2586,12_67
199493008,12,2586,3,1,1,1,7,1,-1,-1,1,7,1,135117.21,Aprueba,MORENA,12_2586,12_67
199493894,12,2586,4,1,1,1,3,99,-1,-1,99,3,1,136531.36,Aprueba,PAN,12_2586,12_67
199494269,12,2586,4,2,1,1,7,-1,-1,-1,99,7,1,246456.88,Aprueba,MORENA,12_2586,12_67
199375164,13,1768,2,2,1,1,4,1,-1,1,1,4,1,112580.36,Aprueba,MORENA,13_1768,13_68
199375691,13,1768,3,1,1,1,7,2,3,-1,1,7,1,93286.09,Aprueba,MORENA,13_1768,13_68
199375004,13,1768,5,1,1,1,7,1,3,99,1,7,1,94976.50,Aprueba,MORENA,13_1768,13_68
199376399,13,1768,5,2,1,1,2,2,3,-1,97,6,3,374080.04,Desaprueba,PAN,13_1768,13_68
199376645,13,1768,4,1,1,1,2,1,-1,1,1,4,1,105365.96,Aprueba,PAN,13_1768,13_68
199377904,13,1768,3,2,1,1,5,1,3,-1,1,4,1,104451.76,Aprueba,MORENA,13_1768,13_68
199377466,13,1768,1,2,1,1,7,1,3,99,1,7,1,79230.92,Aprueba,MORENA,13_1768,13_68
199377620,13,1768,4,2,1,1,7,-1,-1,-1,99,7,1,95588.02,Aprueba,MORENA,13_1768,13_68
199378856,13,1768,2,1,1,1,2,3,-1,-1,97,2,2,231328.00,NS,PAN,13_1768,13_68
199378766,13,1768,4,1,1,1,95,1,3,99,1,95,3,255715.36,Desaprueba,NS,13_1768,13_68
199309545,16,2586,2,1,1,1,7,1,1,-1,1,7,1,110859.79,Aprueba,MORENA,16_2586,16_113
199310918,16,2586,1,2,1,1,7,1,3,-1,1,7,1,75624.78,Aprueba,MORENA,16_2586,16_113
199312123,16,2586,5,1,1,1,7,1,3,1,1,7,1,90653.71,Aprueba,MORENA,16_2586,16_113
199314030,16,2586,2,2,1,1,1,2,2,-1,2,1,1,267561.86,Aprueba,PAN,16_2586,16_113
199315709,16,2586,5,2,1,1,95,99,99,-1,99,95,1,159977.02,Aprueba,NS,16_2586,16_113
199317960,16,2586,3,2,1,1,6,2,2,2,3,6,1,213403.68,Aprueba,MC,16_2586,16_113
199320631,16,2586,4,2,1,1,7,99,1,99,2,7,3,116996.34,Desaprueba,MORENA,16_2586,16_113
199324703,16,2586,4,1,1,1,95,1,1,-1,1,7,1,68446.47,Aprueba,NS,16_2586,16_113
199324037,16,2586,2,1,1,1,3,3,1,99,2,3,3,138242.53,Desaprueba,PAN,16_2586,16_113
199325591,16,2586,3,1,1,1,7,99,1,99,1,7,2,89040.23,NS,MORENA,16_2586,16_113
199423132,20,1768,3,1,1,1,1,3,1,-1,2,1,3,96108.48,Desaprueba,PAN,20_1768,20_392
199423964,20,1768,4,2,1,1,95,2,2,2,97,95,3,59235.02,Desaprueba,NS,20_1768,20_392
199424507,20,1768,1,2,1,1,7,1,1,-1,1,7,1,34338.22,Aprueba,MORENA,20_1768,20_392
199425299,20,1768,5,1,1,1,95,2,3,-1,97,95,3,71658.29,Desaprueba,NS,20_1768,20_392
199425630,20,1768,3,2,1,1,7,1,1,-1,1,7,1,42703.38,Aprueba,MORENA,20_1768,20_392
199445253,20,1768,2,1,1,1,7,1,1,-1,1,7,1,41441.73,Aprueba,MORENA,20_1768,20_392
199449410,20,1768,5,2,1,1,4,1,1,-1,1,4,1,77542.31,Aprueba,MORENA,20_1768,20_392
199449411,20,1768,2,2,1,1,7,1,-1,-1,1,7,1,61653.42,Aprueba,MORENA,20_1768,20_392
199449412,20,1768,1,1,1,1,2,1,1,-1,2,2,1,58014.50,Aprueba,PAN,20_1768,20_392
199449413,20,1768,4,1,1,1,7,1,3,-1,1,7,1,14342.14,Aprueba,MORENA,20_1768,20_392
