SbjNum,fecha,Clave.Ent,Entidad,Clave.Mun,KEY,Municipio,Clave.Localidad,Localidad,Clave.Sec,Clave.Manzana,PA,PB,B1,PD,P1_1,P1_2,P1_3,P1_5,P1_6,P1_7,P2_1,P2_2,P2_3,P2_5,P2_6,P2_7,P3,P3_1,P4,P5,P7,ideologia,P8,percepcion,P9,P10,P11,P12_1,P12_2,P12_4,P12_5,NIVEL,Ponderador
189937707,07/09/2023,15,MEXICO,13,15_13,"ATIZAPAN DE ZARAGOZA, MEX.",1,CIUDAD ADOLFO LOPEZ MATEOS,380,3,2,45,,1,1,2,1,1,1,2,2,,2,4,5,,97,2,97,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,5,1.1
189897873,07/09/2023,9,CIUDAD DE MEXICO,7,9_7,"IZTAPALAPA, CDMX",1,CIUDAD DE MEXICO,2693,12,2,55,,1,1,2,1,2,1,2,1,,3,,5,,97,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.65
189820554,07/09/2023,15,MEXICO,121,15_121,"ZUMPANGO, MEX.",2,PUEBLO NUEVO DE LOS MORELOS,5917,24,2,57,,1,1,1,1,2,1,,2,4,4,,5,,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,5,1.5
189891751,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",3,ARANDAS,1138,20,1,78,,1,1,2,1,2,1,2,3,,3,,5,,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,1,1,97,1,1,7,1.97
169521933,07/09/2023,21,PUEBLA,36,21_36,"COXCATLAN, PUE.",2,CALIPAM,300,10,1,55,6,1,1,1,1,1,1,2,1,5,1,2,5,,97,2,97,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.63
189925312,07/09/2023,13,HIDALGO,23,13_23,"FRANCISCO I. MADERO, HGO.",1,TEPATEPEC,370,9,2,34,,1,1,2,1,1,1,1,1,,3,4,5,4,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,5,1.45
189872389,07/09/2023,7,CHIAPAS,102,7_102,"TUXTLA GUTIERREZ, CHIS.",1,TUXTLA GUTIERREZ,2044,16,2,27,,1,1,2,1,1,1,2,3,,4,4,5,,97,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,6,2.12
189829650,07/09/2023,3,BAJA CALIFORNIA SUR,3,3_3,"LA PAZ, B.C.S.",1,LA PAZ,198,13,2,68,,1,2,1,1,1,1,,,3,98,4,5,,97,2,2,7,2,NS / NR,98,Que siga gobernando Morena,1,2,2,1,1,1,2,4,0.87
169526265,07/09/2023,28,TAMAULIPAS,32,28_32,"REYNOSA, TAMPS.",1,REYNOSA,1113,62,1,55,6,1,1,1,1,1,1,1,2,4,1,4,5,2,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,3,2,1,0.41
9230062,07/09/2023,8,CHIHUAHUA,60,8_60,"SANTA BARBARA, CHIH.",1,SANTA BARBARA,2583,30,1,47,,1,1,1,1,2,1,1,3,4,2,,5,2,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,3,2,3,0.79
189894507,07/09/2023,9,CIUDAD DE MEXICO,6,9_6,"IZTACALCO, CDMX",1,CIUDAD DE MEXICO,1897,2,1,28,,1,1,2,1,1,1,1,5,,2,2,5,4,97,2,2,97,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,1,2,97,97,2,97,1,0.55
169524019,07/09/2023,21,PUEBLA,173,21_173,"TEZIUTLAN, PUE.",10,IXTICPAN,2173,2,2,50,5,1,1,1,1,1,1,1,2,4,1,4,5,4,97,2,2,6,1,MORENA,7,No sabe,98,3,2,1,98,2,97,1,0.37
9230028,07/09/2023,12,GUERRERO,57,12_57,"TECOANAPA, GRO.",43,TEHUITZINGO,2251,13,2,65,,1,1,2,1,1,1,,4,,3,5,5,,97,2,2,98,5,Ninguno,97,Que siga gobernando Morena,1,2,3,1,97,1,97,6,1.98
189888216,07/09/2023,30,VERACRUZ,132,30_132,"POZA RICA DE HIDALGO, VER.",1,POZA RICA DE HIDALGO,3159,5,2,53,,1,1,2,1,1,1,2,1,,1,98,5,,98,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,6,1.61
189886327,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4821,13,2,40,,1,1,2,1,1,1,2,1,,3,3,5,,98,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,99,1,1,1,1,7,2.76
189822345,07/09/2023,15,MEXICO,26,15_26,"CHALCO, MEX.",1,CHALCO DE DIAZ COVARRUBIAS,937,24,1,49,,1,1,2,1,2,1,,1,,4,,5,,98,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.66
169524153,07/09/2023,21,PUEBLA,173,21_173,"TEZIUTLAN, PUE.",10,IXTICPAN,2173,1,1,68,7,1,1,1,1,1,1,2,1,3,4,98,5,,98,2,98,7,2,MORENA,7,Que siga gobernando Morena,1,2,98,1,1,1,1,6,1.25
189937458,07/09/2023,10,DURANGO,12,10_12,"LERDO, DGO.",15,JUAN E. GARCIA,738,11,1,50,,1,1,2,1,2,1,2,3,,3,,98,,1,2,1,2,4,MORENA,7,Que siga gobernando Morena,1,2,3,2,2,2,1,6,2.22
189899534,07/09/2023,10,DURANGO,5,10_5,"DURANGO, DGO.",1,VICTORIA DE DURANGO,117,23,1,48,,1,1,2,1,1,1,1,2,,2,2,98,3,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,1,1,4,0.97
189894679,07/09/2023,30,VERACRUZ,118,30_118,"OMEALCA, VER.",2,AMPLIACION BALSA LARGA,2661,15,2,65,,1,2,1,1,1,1,1,,98,2,98,98,98,3,2,2,1,98,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,1,6,1.98
189935600,07/09/2023,5,COAHUILA,30,5_30,"SALTILLO, COAH.",1,SALTILLO,1636,19,1,60,,1,2,1,1,1,1,2,,3,3,3,98,,3,2,2,2,4,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,1,4,0.77
189838991,07/09/2023,26,SONORA,49,26_49,"HERMOSILLO, SON.",1,HERMOSILLO,592,4,1,60,,1,1,2,1,2,1,,98,,3,,98,,97,2,98,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,6,1.75
9230006,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,1,29,,1,2,2,2,2,1,,,,,,98,,97,2,2,98,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,2,1,1,1,2,2,0.71
189829194,07/09/2023,7,CHIAPAS,20,7_20,"LA CONCORDIA, CHIS.",589,LA TIGRILLA,312,40,2,44,,1,1,1,2,2,1,,98,98,,,98,,97,2,2,1,5,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,2,4,0.76
169526512,07/09/2023,21,PUEBLA,36,21_36,"COXCATLAN, PUE.",2,CALIPAM,300,10,1,67,7,1,1,1,1,2,1,1,2,3,1,,98,98,97,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,3,2,1,0.29
189828580,07/09/2023,15,MEXICO,122,15_122,"VALLE DE CHALCO SOLIDARIDAD, MEX.",2,VALLE DE CHALCO SOLIDARIDAD,957,53,2,59,,1,1,2,1,2,1,,1,,2,,98,,97,2,2,7,3,MORENA,7,Que siga gobernando Morena,1,2,1,2,2,3,1,5,1.5
189899782,07/09/2023,3,BAJA CALIFORNIA SUR,3,3_3,"LA PAZ, B.C.S.",1,LA PAZ,198,33,1,75,,1,2,1,1,2,1,2,,98,3,,98,,98,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.45
189898363,07/09/2023,25,SINALOA,11,25_11,"GUASAVE, SIN.",15,JUAN JOSE RIOS,2193,5,1,48,,1,1,2,1,2,1,2,98,,98,,98,,98,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,1,0.51
189834620,07/09/2023,9,CIUDAD DE MEXICO,11,9_11,"TLAHUAC, CDMX",1,CIUDAD DE MEXICO,5550,9,2,37,,1,1,2,1,2,1,,3,,2,,98,,98,2,2,98,2,Ninguno,97,Que siga gobernando Morena,1,2,2,1,1,1,98,1,0.41
189834793,07/09/2023,31,YUCATAN,67,31_67,"SEYE, YUC.",1,SEYE,782,70,1,30,,1,1,2,1,2,1,,98,,3,,98,,98,2,2,97,98,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,1,3,1,1,1,7,3.74
189879185,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4939,33,2,71,,1,1,2,1,2,1,2,2,,2,,98,,98,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,2,2,2,0.59
189834359,07/09/2023,3,BAJA CALIFORNIA SUR,3,3_3,"LA PAZ, B.C.S.",1,LA PAZ,198,13,2,51,,1,1,2,1,2,1,,98,,2,,98,,98,2,2,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,3,2,2,2,1,3,0.57
189898520,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,609,43,2,49,,1,1,2,1,2,1,2,98,,98,,98,,98,2,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,2,2,2,2,2,7,2.54
169525291,07/09/2023,28,TAMAULIPAS,35,28_35,"SAN FERNANDO, TAMPS.",1,SAN FERNANDO,1242,92,2,64,6,1,1,2,2,2,1,2,1,,,,98,,98,2,2,7,97,Ninguno,97,Que siga gobernando Morena,1,2,1,1,1,3,2,1,0.51
189886017,07/09/2023,9,CIUDAD DE MEXICO,5,9_5,"GUSTAVO A. MADERO, CDMX",1,CIUDAD DE MEXICO,1361,27,1,78,,1,1,2,1,2,1,1,1,,99,,99,2,1,2,99,7,1,MORENA,7,No respondió,99,3,2,1,1,1,1,3,0.45
189938731,07/09/2023,7,CHIAPAS,97,7_97,"TONALA, CHIS.",2,PAREDON,1509,46,2,45,,1,2,2,1,2,2,1,,,2,,,2,1,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,6,1.61
189886218,07/09/2023,30,VERACRUZ,132,30_132,"POZA RICA DE HIDALGO, VER.",1,POZA RICA DE HIDALGO,3159,2,1,31,,1,1,2,1,2,2,2,2,,2,,,,1,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.55
189841127,07/09/2023,9,CIUDAD DE MEXICO,3,9_3,"COYOACAN, CDMX",1,CIUDAD DE MEXICO,367,51,2,52,,1,1,2,1,2,2,,3,,3,,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.48
9230123,07/09/2023,8,CHIHUAHUA,37,8_37,"JUAREZ, CHIH.",1,JUAREZ,1889,94,1,24,,1,1,2,1,1,2,2,3,,2,3,,,1,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,4,1.03
189890657,07/09/2023,4,CAMPECHE,6,4_6,"HOPELCHEN, CAMP.",131,KANCABCHEN,408,15,2,21,,1,2,1,1,1,2,2,,3,3,2,,,1,2,97,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,6,1.96
9230044,07/09/2023,2,BAJA CALIFORNIA,1,2_1,"ENSENADA, B.C.",11,EL SAUZAL,132,39,2,34,,1,2,2,1,2,2,,,,5,,,,1,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.93
189880392,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1246,21,2,30,,1,1,1,1,1,2,1,2,4,4,2,,2,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.76
189929692,07/09/2023,21,PUEBLA,42,21_42,"CUAUTLANCINGO, PUE.",1,SAN JUAN CUAUTLANCINGO,328,16,1,27,,1,1,2,1,2,2,2,3,,3,,,,1,2,2,98,3,MORENA,7,Que haya un cambio de partido en el gobierno,2,2,98,1,1,1,2,2,0.71
169556177,07/09/2023,20,OAXACA,566,20_566,"VILLA DE ZAACHILA, OAX.",4,VICENTE GUERRERO,2428,114,1,20,2,1,1,1,2,2,2,2,2,2,,,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,2,0.7
169554421,07/09/2023,28,TAMAULIPAS,22,28_22,"MATAMOROS, TAMPS.",1,H. MATAMOROS,663,12,1,33,3,1,1,1,2,1,2,2,2,2,,2,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,3,0.85
189936080,07/09/2023,7,CHIAPAS,97,7_97,"TONALA, CHIS.",2,PAREDON,1509,1,1,60,,1,1,2,2,2,2,2,3,,,,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,1,0.41
189880646,07/09/2023,31,YUCATAN,50,31_50,"MERIDA, YUC.",4,CHOLUL,642,29,1,48,,1,2,2,2,2,2,2,,,,,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,3,1,1,1,1,4,0.97
189823080,07/09/2023,22,QUERETARO,16,22_16,"SAN JUAN DEL RIO, QRO.",1,SAN JUAN DEL RIO,607,15,2,66,,1,2,2,2,1,2,,,,,2,,,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,6,1.98
169522622,07/09/2023,21,PUEBLA,173,21_173,"TEZIUTLAN, PUE.",10,IXTICPAN,2173,2,2,35,4,1,2,1,1,2,2,1,,2,3,,,98,1,2,2,7,98,Ninguno,97,Que siga gobernando Morena,1,2,1,1,1,1,2,4,0.76
189884106,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1246,42,1,51,,1,1,2,1,1,2,,1,,3,99,,,1,2,1,7,2,Ninguno,97,Que siga gobernando Morena,1,2,2,1,1,1,2,6,2.22
189883556,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4939,36,1,22,,1,1,2,1,2,2,1,2,,2,,,4,1,2,2,7,1,PT- Partido del Trabajo,4,Que siga gobernando Morena,1,3,2,3,1,1,1,1,0.55
189921493,07/09/2023,30,VERACRUZ,103,30_103,"MARTINEZ DE LA TORRE, VER.",1,MARTINEZ DE LA TORRE,2307,1,2,31,,1,1,1,1,2,2,2,2,3,3,,,,1,2,2,7,2,MC - Movimiento Ciudadano,6,Que siga gobernando Morena,1,2,2,3,1,1,1,2,0.63
189819019,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4789,6,1,56,,1,1,2,1,1,2,,3,,2,2,,,1,2,1,1,2,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,2,5,1.2
189894390,07/09/2023,9,CIUDAD DE MEXICO,6,9_6,"IZTACALCO, CDMX",1,CIUDAD DE MEXICO,1897,6,1,18,,1,1,1,1,1,2,2,3,3,3,2,,,1,2,2,97,3,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,2,3,0.84
9230039,07/09/2023,8,CHIHUAHUA,37,8_37,"JUAREZ, CHIH.",1,JUAREZ,1889,94,2,23,,1,1,2,2,1,2,,2,,,2,,,1,2,2,1,4,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,2,1,0.45
189887502,07/09/2023,2,BAJA CALIFORNIA,2,2_2,"MEXICALI, B.C.",33,SANTA ISABEL,544,34,2,35,,1,2,2,2,2,2,,,,,,,,1,2,1,1,7,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,2,2,2,2,2,2,0.52
189835570,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,523,31,2,48,,1,1,1,1,2,2,,2,5,3,,,,1,2,2,2,6,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,1,5,1.1
189927492,07/09/2023,13,HIDALGO,23,13_23,"FRANCISCO I. MADERO, HGO.",1,TEPATEPEC,370,9,1,47,,1,1,2,2,2,2,2,4,,,,,,1,2,2,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,97,6,2.22
189830192,07/09/2023,7,CHIAPAS,20,7_20,"LA CONCORDIA, CHIS.",589,LA TIGRILLA,312,10,1,52,,1,2,2,2,2,2,,,,,,,,1,2,2,3,1,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,2,2,3,2,2,5,1.52
189837513,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,32,1,39,,1,1,2,1,2,2,,2,,2,,,,1,2,1,5,4,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,1,2,0.7
189822903,07/09/2023,9,CIUDAD DE MEXICO,12,9_12,"TLALPAN, CDMX",1,CIUDAD DE MEXICO,3979,5,2,55,,1,1,1,2,1,2,,2,2,,2,,,1,2,2,5,3,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,1,3,0.78
189887501,07/09/2023,2,BAJA CALIFORNIA,2,2_2,"MEXICALI, B.C.",33,SANTA ISABEL,544,231,1,18,,1,2,2,2,2,2,,,,,,,,1,2,2,5,2,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,6,2.35
189828257,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,142,2,32,,1,1,2,1,2,2,,1,,1,,,,1,2,2,6,1,MORENA,7,Que haya un cambio de partido en el gobierno,2,3,2,2,2,2,1,4,0.93
169527606,07/09/2023,23,QUINTANA ROO,7,23_7,"OTHON P. BLANCO, Q. ROO.",1,CHETUMAL,314,5,2,27,3,1,1,2,1,1,2,1,4,,2,4,,4,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,3,97,2,0.63
9230070,07/09/2023,8,CHIHUAHUA,37,8_37,"JUAREZ, CHIH.",1,JUAREZ,1889,94,2,27,,1,1,2,1,1,2,2,1,,2,2,,,1,2,2,98,5,MORENA,7,Que haya un cambio de partido en el gobierno,2,2,2,1,1,3,2,1,0.49
169551716,07/09/2023,20,OAXACA,69,20_69,"PINOTEPA DE DON LUIS, OAX.",1,PINOTEPA DE DON LUIS,635,63,2,32,3,1,1,1,1,2,2,1,2,98,2,,,2,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,3,2,4,0.93
169547282,07/09/2023,28,TAMAULIPAS,35,28_35,"SAN FERNANDO, TAMPS.",1,SAN FERNANDO,1242,92,2,45,5,1,1,1,2,1,2,1,2,2,,2,,2,1,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,2,1,3,3,1,3,0.57
189889926,07/09/2023,9,CIUDAD DE MEXICO,14,9_14,"BENITO JUAREZ, CDMX",1,CIUDAD DE MEXICO,4405,9,1,72,,1,1,1,1,1,2,2,3,3,3,4,,,1,2,2,6,2,MORENA,7,Que siga gobernando Morena,1,1,2,2,2,3,1,1,0.29
189827718,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",230,FRACCIONAMIENTO VALLE DE LOS MOLINOS,3026,21,1,53,,1,1,2,1,2,2,,4,,2,,,,1,2,2,6,2,MORENA,7,Que siga gobernando Morena,1,2,2,2,3,3,1,5,1.52
189948171,07/09/2023,18,NAYARIT,4,18_4,"BAHIA DE BANDERAS, NAY.",1,MEZCALES,972,3,2,18,,1,1,2,1,1,2,2,2,,1,2,,,1,2,2,6,2,MORENA,7,Que haya un cambio de partido en el gobierno,2,1,2,2,2,3,2,5,1.34
189923905,07/09/2023,30,VERACRUZ,103,30_103,"MARTINEZ DE LA TORRE, VER.",1,MARTINEZ DE LA TORRE,2307,44,1,42,,1,2,1,1,2,2,1,,2,1,,,2,1,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,2,2,3,1,3,0.84
189881005,07/09/2023,32,ZACATECAS,42,32_42,"SOMBRERETE, ZAC.",1,SOMBRERETE,1293,33,1,43,,1,1,2,1,2,2,2,3,,3,,,,1,2,2,5,2,MORENA,7,Que haya un cambio de partido en el gobierno,2,2,2,2,2,3,2,5,1.61
189866601,07/09/2023,26,SONORA,59,26_59,"CAJEME, SON.",1,CD. OBREGON,925,33,1,22,,1,2,2,2,2,2,,,,,,,,1,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,1,1,2,2,3,1,2,0.7
9230001,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,2,32,,1,1,2,1,2,2,,3,,2,,,,1,2,1,6,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,2,2,2,3,2,4,0.93
189839656,07/09/2023,2,BAJA CALIFORNIA,5,2_5,"PLAYAS DE ROSARITO, B.C.",4,POBLADO ROSARITO,1263,56,2,30,,1,2,2,2,2,2,,,,,,,,1,2,2,7,2,MC - Movimiento Ciudadano,6,Que siga gobernando Morena,1,3,3,3,1,3,2,4,0.93
189829193,07/09/2023,17,MORELOS,30,17_30,"YECAPIXTLA, MOR.",2,JUAN MORALES,865,35,2,23,,1,2,2,2,2,2,,,,,,,,1,2,1,7,1,MORENA,7,Que siga gobernando Morena,1,1,2,3,1,2,2,5,1.34
189885643,07/09/2023,19,NUEVO LEON,39,19_39,"MONTEMORELOS, N.L.",4,LOS ADOBES,963,9999,2,36,,1,1,1,1,1,2,2,2,98,98,98,,,1,2,2,98,2,MORENA,7,No sabe,98,2,2,3,3,1,98,6,1.75
189822740,07/09/2023,12,GUERRERO,1,12_1,"ACAPULCO DE JUAREZ, GRO.",4,TRES PALOS,374,68,1,25,,1,1,2,1,2,2,,1,,2,,,,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.85
189898954,07/09/2023,10,DURANGO,5,10_5,"DURANGO, DGO.",1,VICTORIA DE DURANGO,117,23,1,43,,1,1,2,1,1,2,1,2,,2,2,,4,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,4,1.03
189883052,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",1,ZAPOPAN,3103,31,1,56,,1,1,2,1,1,2,2,2,,2,2,,,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,1,0.41
9230098,07/09/2023,12,GUERRERO,47,12_47,"OMETEPEC, GRO.",2,COCHOAPA,1824,34,1,24,,1,1,2,1,1,2,2,1,,1,4,,,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,2,0.7
169556460,07/09/2023,25,SINALOA,10,25_10,"EL FUERTE, SIN.",7,MOCHICAHUI,2072,1,2,32,3,1,1,2,1,1,2,2,2,,3,3,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,3,0.76
189933616,07/09/2023,11,GUANAJUATO,15,11_15,"GUANAJUATO, GTO.",1,GUANAJUATO,871,50,1,29,,1,1,2,1,2,2,2,2,,2,,,,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,1,0.55
189828887,07/09/2023,17,MORELOS,30,17_30,"YECAPIXTLA, MOR.",2,JUAN MORALES,865,47,1,24,,1,1,2,1,1,2,,2,,2,4,,,3,2,2,7,3,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,1.03
189876162,07/09/2023,15,MEXICO,13,15_13,"ATIZAPAN DE ZARAGOZA, MEX.",1,CIUDAD ADOLFO LOPEZ MATEOS,322,4,1,33,,1,1,2,1,1,2,2,2,,2,1,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,1,0.55
189838288,07/09/2023,26,SONORA,49,26_49,"HERMOSILLO, SON.",1,HERMOSILLO,592,4,2,32,,1,2,2,1,2,2,,,,2,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.93
9230025,07/09/2023,5,COAHUILA,17,5_17,"MATAMOROS, COAH.",1,MATAMOROS,271,23,2,66,,1,2,2,1,2,2,,,,2,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,5,1.36
189831120,07/09/2023,9,CIUDAD DE MEXICO,11,9_11,"TLAHUAC, CDMX",1,CIUDAD DE MEXICO,3717,54,1,25,,1,1,2,1,2,2,,3,,2,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,1.03
189947874,07/09/2023,11,GUANAJUATO,20,11_20,"LEON, GTO.",1,LEON,1694,22,1,32,,1,1,2,1,1,2,2,1,,1,1,,,3,2,1,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.71
9230071,07/09/2023,5,COAHUILA,17,5_17,"MATAMOROS, COAH.",1,MATAMOROS,271,31,1,36,,1,1,2,1,1,2,2,1,,2,2,,,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.55
169522897,07/09/2023,21,PUEBLA,173,21_173,"TEZIUTLAN, PUE.",10,IXTICPAN,2173,1,2,35,4,1,1,2,1,1,2,1,2,,2,4,,2,3,2,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,2,0.52
189925228,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,523,31,1,25,,1,1,2,2,2,2,2,1,,,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,2,1,0.55
189880824,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",1,ZAPOPAN,3103,31,2,20,,1,1,2,2,2,2,2,2,,,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,1,0.45
189886643,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",1,ZAPOPAN,3103,31,2,54,,1,1,1,2,1,2,2,2,2,,2,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.37
189862294,07/09/2023,2,BAJA CALIFORNIA,5,2_5,"PLAYAS DE ROSARITO, B.C.",4,POBLADO ROSARITO,1263,208,1,18,,1,2,2,2,2,2,,,,,,,,3,2,1,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,3,0.84
189894186,07/09/2023,30,VERACRUZ,118,30_118,"OMEALCA, VER.",2,AMPLIACION BALSA LARGA,2661,12,1,22,,1,2,2,2,2,2,2,,,,,,,3,2,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,4,1.03
